sector;province;2014-09;2015-09;2015-08;2014-10;2015-10;2014-11;2015-11;2014-12;2015-12;2015-01;2016-01;2015-02;2016-02;2015-03;2016-03;2015-04;2016-04;2015-05;2016-05;2015-06;2016-06;2015-07;2016-07;2016-09;2016-08;2016-10;2016-11;2016-12;2017-01;2017-02;2017-03;2017-04;2017-05;2017-06;2017-07;2017-08;2017-09;2017-10;2017-11;2017-12;2018-01;2018-02;2018-03;2018-04;2018-05;2018-06;2018-07;2018-08;2018-09;2018-10;2018-11;2019-01;2018-12;2019-02;2019-03;2019-04;2019-05;2019-06;2019-07;2019-08;2019-09;2019-10;2019-11;2019-12;2020-01;2020-02;2020-03;2020-04;2020-05;2020-07;2020-06;2020-08;2020-09;2020-10;2020-11;2020-12;2021-01;2021-02;2021-03;2021-04;2021-05;2021-06;2021-07;2021-08;2021-09;2021-10;2021-12;2021-11;2022-01;2022-02;2022-03;2022-04;2022-06;2022-05;2022-08;2022-07;2022-09;2022-10;2022-11;2022-12;2023-01;2023-02;2023-03;2023-04;2023-05
 Yaş Meyve ve Sebze  ;ŞANLIURFA;265.47992;131.87599;390.83714;292.435;900.07303;684.02708;1232.70272;1041.9428;1039.84639;258.455;1107.64281;383.12875;1052.7806;747.03;1857.80028;585.4765;2185.65388;407.2;1145.06615;298.314;648.06982;130.32271;256.7869;1581.79605;684.88382;1362.98502;1633.14329;2788.47204;1733.48677;1785.21892;2477.35606;1558.9186;1260.75963;585.3108;305.70159;1257.99046;574.69777;1816.5496;1642.87051;1642.87051;2595.55806;2846.10793;1429.41861;1680.9485;2432.8928;1358.07377;918.57484;1182.56214;1128.27305;1188.61943;1139.98069;598.58266;758.49376;194.71315;111.87588;54.18475;173.75209;118.83979;36.59655;0.0;55.12891;109.1455;74.57066;212.69934;28.59357;8.13363;91.81839;0.0;0.013;15.23362;40.07282;0.467;5.3;122.64491;145.41835;68.38033;123.93219;86.90139;58.24822;8.59895;74.98228;117.67241;29.76155;18.06111;98.70843;183.10864;135.99482;140.86366;182.5699;96.07958;14.80287;122.08556;56.09158;117.59064;52.20004;74.10947;104.71635;107.54936;63.78476;199.04166;223.79294;155.46362;374.85549;240.07904;59.90642
 Zeytin ve Zeytinyağı ;ŞANLIURFA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.35658;0.0;0.0;17.0941;0.0;0.0;0.0;0.0;0.0;0.0;10.67992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.806;0.0;0.0;0.0;29.9;0.0;26.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.18485;10.35958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.14387;0.24867;0.0;0.0;0.0;0.0;0.0;8.9219;0.0;0.0;13.47008;0.5659;0.0;0.0;0.0;16.75739;16.07449;4.71876;30.86022;2.67072;0.0;4.50245;111.37897;3.49431;0.0;5.9273;59.9325;0.0;0.0;0.0;27.35413;0.0
 Çelik;ŞIRNAK;37946.34723;15954.76522;13439.39076;22172.73744;19411.78583;15996.75499;11758.07965;37500.61335;4084.08277;24023.69563;1738.036;26616.07596;9802.62972;39752.78598;21098.5821;37974.76345;12490.70954;24308.15513;8375.52631;12360.82862;10409.52734;18320.971;8914.26344;16994.59501;16526.45549;15002.25185;15233.09829;6111.46327;10517.17854;7914.68702;11819.05473;10677.76013;9402.93378;6840.72823;12448.91703;12719.30539;9609.57113;4169.67573;3543.18722;3543.18722;6438.1833;7455.38586;7663.46724;3539.18699;11539.43219;8937.30495;8150.43014;5539.21515;6884.27346;2938.55696;6738.15109;753.44126;699.91909;2525.59288;4775.66447;4846.19388;3927.51749;4204.13133;3751.44973;5932.54051;6306.94212;5493.53543;5936.52421;4521.36166;3793.36632;4402.42065;179.56446;1535.36788;3221.74252;5730.23866;7785.75337;9118.02221;8236.83047;11083.32756;12616.57391;15070.90076;6638.98497;5323.83398;13069.70048;11805.62854;17311.5829;14106.93586;7840.13786;8613.54727;8494.02183;7887.11688;3915.14422;3265.7952;7700.54635;8041.51388;6197.49912;6514.1985;8325.3483;11174.68627;10799.92783;11943.25754;12738.44498;7350.18356;4266.45612;7901.76411;7017.67254;1731.91494;3290.26789;2195.87161;4678.89198
 Çimento Cam Seramik ve Toprak Ürünleri;ŞIRNAK;3978.24;1432.60635;1573.58085;3232.70102;1753.65399;2599.35347;1531.0006;2910.71571;893.88793;2245.90041;353.25668;2918.54923;927.61098;3745.17027;1746.66685;3774.75525;921.24942;2385.54779;1597.22685;2218.00672;938.87682;2326.98947;1162.44424;1911.00193;1710.3374;1659.50103;2637.6216;1496.2981;1314.38914;1230.64127;1371.93601;1523.7145;1720.19881;1185.5533;1474.64662;1507.30638;884.4599;1291.95481;1134.30286;1134.30286;1070.54495;1160.64341;1667.53091;1595.7909;1778.16691;1119.36607;1894.30336;1441.48237;2145.2628;1614.30232;1530.41179;1075.95477;809.23415;1304.53789;1257.40877;1389.07353;2032.8729;1407.05028;1973.29545;1705.3522;1792.22984;1912.02114;2353.60431;2184.21709;1503.86934;1291.11438;577.30936;1311.42;1909.95907;1810.41781;1884.81694;1578.62219;1980.03959;2303.29303;2645.94633;2668.44496;2296.4775;2206.4717;2873.70104;2720.45896;1807.36946;2284.87777;2527.25242;2667.56891;2831.88958;2130.92955;5321.02371;3108.28219;1558.5167;1959.26076;2899.96666;2727.7038;2889.5002;3170.34978;2565.1313;2000.81349;2708.13935;3181.05614;2976.51467;2597.1329;2276.43135;1796.3423;2940.20604;2454.01611;5714.90682
 Demir ve Demir Dışı Metaller ;ŞIRNAK;246.86534;160.03453;79.45483;214.39589;183.82734;267.60289;29.70514;529.23035;40.741;244.91271;132.46811;481.18529;39.3481;112.74494;84.71463;237.79082;35.10652;271.41934;293.48074;113.70755;59.25541;195.6538;128.63875;166.17359;154.49838;177.76868;431.04847;275.06497;82.57294;353.33499;158.31162;234.22814;308.24699;190.63933;356.4805;140.41662;130.12835;293.81629;105.87692;105.87692;106.1;426.97731;267.48081;208.48924;367.3976;111.9047;64.92515;67.53557;83.5889;222.35087;91.09767;126.38456;144.68923;131.12614;124.387;203.57811;212.07999;48.92504;82.04729;166.31621;299.25692;296.15934;256.11539;104.4476;105.33912;169.24174;98.03606;144.54886;267.10182;675.3006;168.19652;407.62769;898.18166;340.86761;358.57998;654.33754;861.79403;605.21463;590.93764;737.24777;745.20851;1033.42716;369.45649;520.66854;641.25878;882.50073;1410.59226;1292.9629;781.2681;1432.09877;595.46107;428.26204;614.48049;694.81225;661.53487;754.84133;1285.31004;1243.37969;1364.97573;1122.92184;1537.96727;2384.97337;1699.94768;781.59544;1678.03553
 Deri ve Deri Mamulleri ;ŞIRNAK;277.349;360.65348;372.23888;243.18562;457.31788;216.603;536.02568;160.5185;202.062;298.47355;227.81384;218.376;263.361;173.39;438.8476;395.47673;608.82513;440.48504;707.25115;487.01556;676.13969;197.3646;399.91815;671.34202;724.51;735.05364;538.03421;503.40421;337.15643;484.75216;994.80144;1120.26393;1607.31362;639.91775;920.73329;1156.3904;278.8078;484.43024;792.66468;792.66468;523.9492;744.48213;946.40678;754.55182;841.85096;377.20238;439.05321;418.74598;338.63753;654.47251;477.67957;297.53124;333.88165;485.22146;605.6658;462.54538;753.09645;142.47447;531.9066;146.38854;353.50422;716.52412;455.608;483.05599;234.88669;208.56108;150.97851;203.5501;201.27956;396.38678;189.04543;155.56637;217.51274;361.45928;384.19373;296.53064;354.38624;740.70627;476.97012;1014.46538;462.12755;1000.1409;215.5486;158.88345;154.55189;291.32603;136.74682;275.98181;155.57479;322.85185;287.80406;206.01674;93.33423;291.2919;244.48733;55.42481;340.13671;735.73171;830.25335;999.20811;681.87033;431.54927;548.48572;454.72586;1114.75372
 Diğer Sanayi Ürünleri;ŞIRNAK;233.6099;77.03944;9.26299;2.60536;5.22048;41.52652;41.45073;9.03;0.297;15.283;47.4997;10.37781;35.79966;1.80646;0.8516;39.47205;5.8973;15.92232;3.222;58.6828;56.9296;56.716;7.024;21.0208;6.16702;1.422;20.31856;15.10694;3.97538;0.0;4.50025;1.50952;5.71762;50.98869;34.48883;59.13531;35.2361;72.0455;42.90724;42.90724;1.60955;1.6979;47.50446;44.25072;81.27259;90.2536;66.46542;25.40224;115.03039;56.96794;33.89358;14.41294;17.66056;1.60794;25.1819;18.34933;50.7967;27.67078;53.47144;8.23543;25.00656;6.03686;2.37546;4.9577;0.19434;20.34473;5.72028;2.49176;0.0025;5.11173;0.0;3.77269;4.53387;5.19534;1.80331;2.1291;1.50365;7.03703;6.13577;8.67732;0.4973;4.46224;20.41432;7.17032;59.18727;3.967;8.87843;2.9333;30.14573;0.26134;18.50675;3.87535;9.5699;6.02988;3.67775;0.79517;7.14017;0.31278;0.0;15.54567;82.55954;2.10844;1.09844;1.12822;23.13195
 Elektrik ve Elektronik;ŞIRNAK;937.61061;273.87717;218.067;437.79982;177.90546;751.43906;702.158;1128.5795;68.057;1171.48365;237.88119;1545.26216;532.40185;2141.72372;608.25684;1219.62441;337.2645;847.12928;707.33164;795.43652;764.59981;584.81765;445.38121;310.58333;489.26277;191.1758;377.42908;254.60553;202.91402;327.55293;530.60303;282.27715;496.71478;710.41206;613.09677;420.37852;139.52063;200.59471;201.61889;201.61889;222.77309;713.98142;286.13916;143.76168;34.48733;480.42264;366.08022;33.62905;113.59217;50.35994;49.94786;255.89991;645.4511;340.55328;566.47031;377.8423;855.39117;339.54376;593.45889;131.57774;729.10796;815.08021;632.1059;247.7241;824.21222;490.25449;507.0654;775.79565;560.17308;1929.29871;818.14795;1653.79029;2676.8841;649.60927;1194.64592;1600.81502;949.12385;2221.0682;2217.20768;2082.25529;1573.96803;2228.75269;2091.76506;2905.36806;4106.28684;2682.76442;6053.2336;6960.43639;2539.60342;1937.95553;2624.71762;2683.10104;3618.92111;3005.44435;1597.10195;3941.75081;1634.13866;3627.02881;4057.45006;3659.22862;1876.33819;2576.64581;2323.08049;1443.94896;4560.07281
 Fındık ve Mamulleri ;ŞIRNAK;0.0;27.885;0.0;0.0;0.0;0.0;0.0;1.50552;0.0;1.50552;38.9;0.0;0.0;0.0;0.0;11.14788;0.0;0.0;0.0;3.68;0.0;12.9597;0.0;0.0;0.0;0.0;44.685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.64;0.0;0.0;0.0;0.0;11.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.80612;0.0;0.0;0.0;0.35354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2493;0.3795;0.3736;0.0;0.1665;0.0;0.0;1.18552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.325;0.0;0.0;0.0
 Halı ;ŞIRNAK;208.91749;15.8837;96.7531;330.08055;157.69155;285.78663;337.11181;293.83594;146.66552;0.0;0.0;19.075;0.0;58.44544;27.91296;1.02694;80.23603;0.0;4.83168;110.10954;134.35388;97.34188;59.88534;173.48865;146.33227;249.26979;202.22868;108.15441;4.5;37.726;59.1189;4.89698;141.09785;106.41954;195.83354;93.61127;148.86737;212.72725;322.53819;322.53819;222.55058;287.30622;88.70905;196.50723;498.16734;466.90159;423.14908;515.80614;569.90164;591.99042;611.08391;328.51475;504.61185;32.06967;51.36219;103.48597;282.59232;213.73478;482.81475;220.50518;803.85515;908.59381;692.77402;392.41695;346.38412;595.8252;720.56933;125.34433;94.70246;429.3662;374.97967;267.00054;234.85315;224.05665;112.48641;261.31683;147.0784;125.42103;127.82446;38.75394;78.27435;92.5587;143.73881;310.94305;243.67195;198.41873;330.57609;155.31962;93.21183;85.44685;178.48395;177.2864;64.85639;95.91201;70.3295;37.16269;190.29946;116.72372;306.21706;36.78088;250.10787;106.22271;262.98528;172.49744;547.48582
 Hazırgiyim ve Konfeksiyon ;ŞIRNAK;4318.548;3400.59716;4497.11161;3610.85464;6028.83869;3531.10754;7005.34402;2851.51296;2158.74993;2144.60284;1855.29865;2995.65662;2671.5507;3420.95014;3847.14475;4497.52686;3885.62519;4169.78707;4951.13341;5766.81199;4576.03112;2974.17845;2099.48475;4768.22649;5741.00005;8760.68016;10224.48072;8985.22279;6887.9487;10732.55194;9954.0617;9844.71461;13770.14744;9350.11935;11257.77819;10555.3495;7991.31592;12802.20785;13479.87051;13479.87051;6960.36204;7622.73605;7598.2255;8903.81929;7370.53526;4374.07549;5740.78596;5097.76432;3737.10859;6518.03701;5680.99773;3077.97329;4572.43463;4725.08552;4987.57448;4064.82699;5635.11178;2054.07861;5287.03299;3609.66292;6689.14852;11418.72113;8559.44956;7233.14755;3171.79774;3840.76557;2897.49563;2774.6837;4705.81299;7155.60426;4533.42466;4839.66177;8228.52299;7743.04547;8229.97676;6118.67217;4794.60182;7318.14752;8369.45804;7148.23545;3799.38592;6106.57673;2466.5602;3693.70775;4080.20176;6385.40401;2123.8111;4594.06635;1923.76156;3127.42562;3163.92902;3404.18605;2024.17639;2127.91367;2087.37079;1101.56181;2212.02679;3373.86985;3548.30588;2607.68892;1680.66482;1599.77626;3833.02742;3153.65025;2668.8761
 Hububat, Bakliyat, Yağlı Tohumlar ve Mamulleri ;ŞIRNAK;13600.63166;11080.86559;11688.8943;16565.58344;19571.72961;16563.16015;15038.10549;14906.62364;9141.612;17688.88581;8984.70023;16489.70607;16055.10607;10707.85594;8745.82029;13148.1474;6393.36467;15972.89483;14777.77367;19650.05097;8930.20206;8046.96197;12726.41428;16643.50101;8012.11611;14360.85378;11395.9647;22330.91519;12302.28051;25290.74005;10105.89322;6541.81338;19837.94612;10865.16371;6279.51942;8419.53518;8951.54467;13049.29445;12533.47782;12533.47782;10285.57146;7131.34176;8456.4167;4917.94049;6932.65654;7893.12982;6923.71503;9163.1866;13133.76423;11914.49257;12279.69398;8151.37919;10599.29173;6244.19958;7371.20477;9234.68918;6808.24399;4426.66274;6039.8694;7780.98927;12115.80845;10494.13954;11278.98619;12592.46964;5932.16208;4717.72292;8150.89771;8376.72519;7992.47895;5681.4006;5521.68799;7378.97139;11641.09104;12229.81387;9792.94563;10038.29054;4712.36234;5128.43848;8852.13801;4209.17455;4783.00247;6303.07366;9581.23601;10581.09507;7089.20366;9509.64435;30959.71662;12348.86984;13181.83237;36709.4121;32763.21473;34950.27246;41435.9897;33858.3424;31376.31009;41334.28302;22050.6312;25025.87285;18673.09689;27777.54907;13024.3459;12636.86714;12026.34085;12195.6881;13535.9302
 İklimlendirme Sanayii;ŞIRNAK;599.7768;338.13391;639.65583;750.42744;515.11274;489.68284;391.61674;992.0011;555.864;537.68204;430.96151;695.27676;875.1555;1177.09306;551.85118;1413.02165;714.90248;1364.03543;476.8629;1197.78205;822.96171;1064.50779;489.77237;433.71118;693.60503;174.07457;400.7484;631.73464;789.18138;841.62669;479.85694;1003.57852;1211.57841;544.8922;820.82275;672.8339;526.09735;292.41959;187.14642;187.14642;500.98272;711.61997;677.67867;1049.41842;907.71515;57.86446;125.25286;143.2225;98.81605;82.67439;217.82156;181.00221;89.15899;187.21245;264.79701;240.81093;288.9012;90.17951;474.16999;310.42731;361.21292;321.30945;922.98937;440.81669;631.43197;164.36876;425.31163;126.98961;271.93388;326.21789;381.50481;207.5044;516.91298;753.85223;193.07685;683.20397;748.37277;671.99655;617.60358;1040.91688;1701.91572;1653.36486;2682.96528;3391.37583;4520.60823;3437.7073;2185.94024;2883.90719;1448.46606;645.02933;1807.75553;651.55248;634.84511;755.11998;216.82379;1013.05245;344.25098;810.52531;542.46282;386.43048;222.69211;959.09023;1752.11159;2652.1167;3659.36034
 Kimyevi Maddeler ve Mamulleri  ;ŞIRNAK;2255.43178;1879.82477;1143.27188;2382.22645;2338.81681;2121.50191;1865.45076;2445.95177;856.42765;1255.8951;384.32279;1865.03975;1673.54777;1558.55894;1425.67212;1643.7387;1511.32931;1503.06379;2247.20886;1823.10154;1791.50158;2073.50755;625.38906;1925.75341;1651.59949;1900.98977;1892.11042;2001.92846;889.37306;1666.72885;3448.48411;1895.90172;3113.42252;2471.60216;2453.66487;1874.28341;2153.70778;1941.80709;2195.00329;2195.00329;903.99376;2017.81031;2146.88117;2075.44403;2340.34594;1738.0898;3458.49044;1344.95309;1706.34051;2190.13194;2203.65806;1153.48801;1893.15662;1297.29679;1955.16646;2066.92653;1873.70622;1357.00734;2959.20197;2096.15565;3257.10105;2949.36191;4677.93119;2427.49959;1124.55543;1198.65237;1148.79158;1155.529;2865.73398;3956.23947;2544.40436;4407.0689;6699.3151;4342.73973;4292.88048;5010.4316;4012.54169;4638.32682;4134.13363;3056.8655;2120.43037;1936.17341;1599.51143;2607.74957;3776.97769;3026.67891;2647.42212;3985.92444;1916.486;2108.81173;2336.70155;3052.51174;2782.2932;2139.85624;3234.99704;1917.30635;3535.4096;3689.20642;3724.72574;2863.97555;2927.64308;1880.83586;4593.73146;2135.44838;5785.06486
 Kuru Meyve ve Mamulleri  ;ŞIRNAK;98.0025;15.03024;29.9075;113.8055;11.639;195.391;15.7891;145.49532;0.0;140.60043;58.25;47.97275;47.68951;34.7316;0.69;50.11125;82.96684;59.5;23.081;207.885;73.313;11.3125;18.774;0.0;31.825;13.44482;56.04204;15.07585;24.38185;23.035;17.5145;21.69113;0.0;0.0;0.0;0.0;31.725;0.0;0.0;0.0;0.0;0.0;6.02375;0.30875;0.0;0.0;0.415;13.00788;0.0;11.51807;61.39604;11.84543;49.93862;130.48643;246.25631;243.23635;24.08206;13.1578;46.816;0.0;156.20301;379.04832;0.0;0.0;136.21148;4.68;6.41714;14.25562;3.83323;4.91864;76.40841;496.46221;35.74789;2.80536;32.13854;25.28143;0.0;107.55723;177.88377;20.31891;48.05251;42.02626;0.0;0.1742;11.38013;16.17967;27.75454;87.19562;22.86412;0.0;0.63229;19.33069;0.0;0.11367;0.25417;4.393;0.55891;11.37187;26.41244;0.14867;0.0;3.4847;21.439;12.5826;0.073
 Madencilik Ürünleri;ŞIRNAK;705.06751;515.79247;497.27631;485.89504;629.70132;608.24008;761.35844;766.19549;204.72744;371.86202;116.86008;548.75375;360.6914;609.35049;348.02998;653.00003;612.21579;951.51389;557.68316;753.36787;540.94515;423.35154;347.96739;734.1855;603.41525;1042.75045;897.53933;492.71218;594.24391;546.57048;423.68113;830.45567;807.75099;834.05845;729.23835;829.39364;521.6092;774.51484;441.77799;441.77799;396.21192;606.82748;512.24502;800.76594;840.21627;656.17613;871.87461;845.14902;948.65065;1304.42757;1172.01788;712.72103;813.2191;802.18617;1000.94652;1025.37043;1096.36151;911.14013;1119.78452;964.494;1380.02834;1329.69562;1053.60411;1236.84774;1047.34647;1016.19257;123.48153;614.60221;921.22326;1078.2256;1125.3195;872.64428;1151.41172;1504.6717;1726.49837;2004.15606;1585.12886;1395.21126;1461.24458;2078.04122;1675.54057;2099.22473;1450.97202;1842.05901;1696.24381;1529.12105;1728.52076;1697.42941;1466.00649;1393.78772;1786.67235;1617.58595;1689.96321;2384.40259;1752.43169;1273.71761;2097.01265;2162.37373;2020.66053;2112.26439;1914.09154;1739.04954;1998.15949;1489.07996;2224.80568
 Makine ve Aksamları;ŞIRNAK;400.55182;77.52626;125.59267;389.22817;182.46453;250.61176;290.20689;280.68425;43.808;113.36315;63.025;121.99181;232.51936;270.57659;285.4583;65.005;46.031;163.72597;215.74439;163.7157;82.28317;112.41314;157.90321;231.07577;342.1568;388.37862;251.67985;315.83105;238.187;234.32967;422.62483;207.91359;504.09981;164.7438;411.00093;227.03662;85.56475;451.23756;520.21397;520.21397;41.80143;309.83923;153.82002;153.76647;258.8623;178.31629;346.42893;737.02348;1288.78568;1080.78234;636.55459;772.1956;886.71902;503.13309;477.77591;708.16484;721.01955;382.52813;994.13699;437.75115;808.26409;1240.19326;435.04394;621.85069;554.07582;717.63925;462.23141;340.35872;372.12274;1750.64625;1709.81576;785.88073;1409.46621;1289.51502;2246.54389;2442.20386;3029.36933;1680.03094;2977.02521;2160.37146;2804.03088;3185.90262;3300.239;2844.49853;1944.34819;2210.47856;562.60539;759.50982;564.57641;367.93197;187.97208;700.23828;581.27109;599.32939;796.4765;493.55869;887.66224;1090.63283;993.54564;664.745;557.03396;169.14069;294.54176;1443.68926;1727.57016
 Meyve Sebze Mamulleri ;ŞIRNAK;576.70459;328.4008;238.20972;115.86026;752.75676;439.04838;546.45216;248.22567;210.25628;398.57924;280.50983;342.4192;297.45324;717.54995;442.56043;263.02824;222.9572;274.06973;371.07337;429.19412;498.22722;265.22404;148.72664;264.26988;270.87279;119.12668;86.97764;158.08062;232.70408;156.44815;155.64426;153.58742;167.15685;7.974;86.22971;247.75218;138.64919;216.1562;54.345;54.345;87.18371;52.42695;42.55688;49.72226;46.73588;29.95536;0.0444;24.52757;47.83635;10.53536;67.92304;52.7175;43.30198;141.13805;27.61674;142.08185;10.57477;41.6049;6.94918;91.37559;23.64623;38.86808;45.98238;87.14198;30.72681;32.61264;133.73465;14.89858;31.21285;80.71776;42.48816;24.54549;73.55405;96.94936;95.34598;110.12897;67.9948;77.00571;52.73356;14.31718;6.625;25.93832;92.47579;42.44322;55.81257;120.41623;87.72313;30.97043;19.67343;70.6543;8110.39587;21.3002;57.909;8545.27322;59.10089;53.48747;211.52249;240.71372;49.10083;50.91787;22.32;2.1435;2.61388;0.0;40.343
 Mobilya, Kağıt ve Orman Ürünleri;ŞIRNAK;213.57112;704.66681;806.04642;253.85395;1152.71765;400.8919;1246.95724;721.36958;588.01013;287.80241;534.26453;373.03788;1301.94996;536.06891;1321.29382;422.9488;1048.67759;604.48357;1330.34053;474.40525;794.5577;490.14229;711.03674;1489.22032;1682.81252;1147.26037;1387.10844;1043.19697;1865.77672;1808.97025;2463.90188;1059.16366;1136.37494;918.78472;1091.2059;504.66448;1007.64602;1295.36229;1836.69861;1836.69861;3462.18569;2573.06266;1799.33068;2204.61753;2804.41245;1809.17856;2775.20761;2852.63897;2149.54675;1666.31198;1402.04407;957.08041;915.24216;813.80108;1373.94894;1579.09191;1738.07337;899.49089;3921.66796;3353.5837;3666.68441;5333.74112;6945.5754;10108.89838;6269.69982;5361.30505;2381.33125;3363.2414;6655.3983;11927.73055;7881.46669;5942.37495;6000.9974;4536.99389;4972.12359;5968.80208;4491.93025;4209.4317;4911.70687;5291.2201;3427.86452;4901.12918;3781.62706;4186.5686;4934.65769;4791.32531;3918.31045;5384.27023;3354.94946;3079.21475;3782.66942;2846.18507;2616.75525;2420.17563;2765.2801;2291.84023;2717.91951;3631.96263;3537.89839;4608.81987;3782.08383;3401.21856;4593.46565;4002.17886;4564.64507
 Mücevher;ŞIRNAK;1.167;0.748;0.064;0.767;0.178;2.113;0.0;34.8224;0.0;20.985;0.0;20.2555;2.087;0.125;0.126;0.771;0.0;1.671;1.263;0.722;0.0;0.473;0.0;0.0;0.485;0.244;0.0;0.83;0.0;2.81191;3.48739;0.74315;1.78806;2.68256;0.3172;4.227;0.41361;1.05403;11.35546;11.35546;5.29538;6.16546;10.72161;7.4401;15.68516;3.20709;8.831;6.1176;18.78983;6.51567;12.70383;4.67993;5.38087;0.54736;6.03649;9.084;4.71262;2.76585;12.293;7.4321;5.61831;11.12252;10.74849;5.96736;4.6991;50.56119;2.47163;0.0;1.578;8.12222;0.333;4.84105;3.5737;2.8158;5.1159;7.36596;1.53547;2.8404;3.26627;8.03122;1.09398;5.24675;0.45664;2.51505;3.74804;4.31815;0.56337;4.48549;2.29309;5.92661;5.72185;5.08791;3.02701;26.09001;2.34522;0.24922;0.92748;0.96987;1.05412;175.90987;1.9464;134.46541;32.28711;35.32008;1.3715
 Otomotiv Endüstrisi;ŞIRNAK;676.92383;436.36842;511.51211;391.40517;436.58041;423.18298;470.85469;565.29046;37.92068;431.6638;27.5408;477.60852;263.11618;526.78663;167.98122;929.31702;181.33996;498.7574;211.33019;585.82458;219.07409;242.55818;431.34126;132.49087;179.03976;276.36576;119.3697;233.82865;1390.45371;203.71369;174.1105;308.84813;456.95502;269.59615;592.92589;368.88264;324.0892;282.65498;198.5524;198.5524;168.26152;250.00737;677.16939;268.20614;301.59308;489.66776;659.46295;756.83598;1002.44449;1589.31099;792.08487;1115.70857;610.88648;1078.16069;823.36435;871.33123;1755.10932;1749.177;2767.67945;1826.13044;2842.74089;2812.45879;1228.72751;813.05148;318.53226;700.38426;359.43082;681.74186;521.89605;764.39897;609.02105;1097.01749;1057.1021;714.51227;651.6766;1209.80754;1887.9603;618.66338;1022.87891;610.07375;715.08409;1823.56444;1885.79635;1372.45073;1184.17088;949.27162;1253.07657;957.69506;1179.0239;1953.63735;537.28934;1164.0091;973.85491;713.74558;1680.0991;1679.42947;3397.9128;2197.23625;2407.56637;1437.51559;2347.22345;1649.07279;2132.53402;1768.74009;3681.94433
 Su Ürünleri ve Hayvansal Mamuller;ŞIRNAK;1162.52302;365.6641;712.78339;1180.15125;622.42427;1329.3453;650.10715;1384.31833;354.38216;717.81509;440.09252;611.33545;347.34143;696.96428;581.66349;958.93209;700.83224;722.09787;1101.57569;672.47653;1398.97574;828.58456;636.22868;619.34792;1091.79253;482.8352;584.11028;734.79352;477.31773;330.08499;349.96837;256.54173;843.63225;1258.95924;1009.17524;533.52227;318.20723;236.20723;605.82724;605.82724;744.28559;477.86228;570.94513;301.6196;650.09993;482.72963;1176.74849;686.71628;533.16275;2041.69567;2554.60571;2151.82425;2846.20512;1962.33569;1977.20173;2132.56939;2990.53664;1821.0018;2903.70515;2482.98344;3536.56873;2119.35587;2736.7418;2054.49595;2056.81606;3360.21558;3617.95167;3317.11807;3618.695;3378.91404;4115.16198;3538.92659;2900.73912;4535.56132;945.69499;1925.28895;6022.46774;1617.01749;1221.08487;1223.51749;1352.03379;2753.43197;694.43378;1378.89266;2667.95255;4280.72168;5713.81996;3469.72517;3458.52802;3383.45216;4056.75391;1465.91401;1393.67723;1222.45371;1636.47152;686.07335;5332.72768;1746.70603;4165.75641;2035.09339;2278.62169;1620.2721;2524.09629;4727.74251;3099.48404
 Süs Bitkileri ve Mamulleri;ŞIRNAK;0.0;0.0;0.0;3.90347;0.0;0.0;0.0;0.0;15.5141;12.0804;0.0;0.0;0.0;12.4545;0.0;0.0;32.83756;8.976;0.0;23.92952;0.0;11.3925;0.0;0.0;0.0;0.0;22.679;2.65398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.2;0.81;4.05607;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.64;0.0;4.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.94908;8.91312;7.46228;0.0;31.68817;19.38086;11.26178;28.86796;3.71006;3.28025;7.67993;20.19405;28.26897;58.38897;12.04014;2.70891;31.08841;6.84436;0.0;21.96607;0.0;0.0;36.14235;16.79893;29.4956;37.288;28.11593;10.49654;75.30662;27.86569;17.45653;61.90403;10.19407;8.33643;92.94533;102.64265;54.3887;93.7067;11.1889;60.85038;38.835;47.0444;13.14329
